Date,Year,Month Number,Month,Month & Year,Mon & Year
10-Nov-05,2005,11,November,Nov-05,Nov-05
11-Nov-05,2005,11,November,Nov-05,Nov-05
12-Nov-05,2005,11,November,Nov-05,Nov-05
13-Nov-05,2005,11,November,Nov-05,Nov-05
14-Nov-05,2005,11,November,Nov-05,Nov-05
15-Nov-05,2005,11,November,Nov-05,Nov-05
16-Nov-05,2005,11,November,Nov-05,Nov-05
17-Nov-05,2005,11,November,Nov-05,Nov-05
18-Nov-05,2005,11,November,Nov-05,Nov-05
19-Nov-05,2005,11,November,Nov-05,Nov-05
20-Nov-05,2005,11,November,Nov-05,Nov-05
21-Nov-05,2005,11,November,Nov-05,Nov-05
22-Nov-05,2005,11,November,Nov-05,Nov-05
23-Nov-05,2005,11,November,Nov-05,Nov-05
24-Nov-05,2005,11,November,Nov-05,Nov-05
25-Nov-05,2005,11,November,Nov-05,Nov-05
26-Nov-05,2005,11,November,Nov-05,Nov-05
27-Nov-05,2005,11,November,Nov-05,Nov-05
28-Nov-05,2005,11,November,Nov-05,Nov-05
29-Nov-05,2005,11,November,Nov-05,Nov-05
30-Nov-05,2005,11,November,Nov-05,Nov-05
1-Dec-05,2005,12,December,Dec-05,Dec-05
2-Dec-05,2005,12,December,Dec-05,Dec-05
3-Dec-05,2005,12,December,Dec-05,Dec-05
4-Dec-05,2005,12,December,Dec-05,Dec-05
5-Dec-05,2005,12,December,Dec-05,Dec-05
6-Dec-05,2005,12,December,Dec-05,Dec-05
7-Dec-05,2005,12,December,Dec-05,Dec-05
8-Dec-05,2005,12,December,Dec-05,Dec-05
9-Dec-05,2005,12,December,Dec-05,Dec-05
10-Dec-05,2005,12,December,Dec-05,Dec-05
11-Dec-05,2005,12,December,Dec-05,Dec-05
12-Dec-05,2005,12,December,Dec-05,Dec-05
13-Dec-05,2005,12,December,Dec-05,Dec-05
14-Dec-05,2005,12,December,Dec-05,Dec-05
15-Dec-05,2005,12,December,Dec-05,Dec-05
16-Dec-05,2005,12,December,Dec-05,Dec-05
17-Dec-05,2005,12,December,Dec-05,Dec-05
18-Dec-05,2005,12,December,Dec-05,Dec-05
19-Dec-05,2005,12,December,Dec-05,Dec-05
20-Dec-05,2005,12,December,Dec-05,Dec-05
21-Dec-05,2005,12,December,Dec-05,Dec-05
22-Dec-05,2005,12,December,Dec-05,Dec-05
23-Dec-05,2005,12,December,Dec-05,Dec-05
24-Dec-05,2005,12,December,Dec-05,Dec-05
25-Dec-05,2005,12,December,Dec-05,Dec-05
26-Dec-05,2005,12,December,Dec-05,Dec-05
27-Dec-05,2005,12,December,Dec-05,Dec-05
28-Dec-05,2005,12,December,Dec-05,Dec-05
29-Dec-05,2005,12,December,Dec-05,Dec-05
30-Dec-05,2005,12,December,Dec-05,Dec-05
31-Dec-05,2005,12,December,Dec-05,Dec-05
1-Jan-06,2006,1,January,Jan-06,Jan-06
2-Jan-06,2006,1,January,Jan-06,Jan-06
3-Jan-06,2006,1,January,Jan-06,Jan-06
4-Jan-06,2006,1,January,Jan-06,Jan-06
5-Jan-06,2006,1,January,Jan-06,Jan-06
6-Jan-06,2006,1,January,Jan-06,Jan-06
7-Jan-06,2006,1,January,Jan-06,Jan-06
8-Jan-06,2006,1,January,Jan-06,Jan-06
9-Jan-06,2006,1,January,Jan-06,Jan-06
10-Jan-06,2006,1,January,Jan-06,Jan-06
11-Jan-06,2006,1,January,Jan-06,Jan-06
12-Jan-06,2006,1,January,Jan-06,Jan-06
13-Jan-06,2006,1,January,Jan-06,Jan-06
14-Jan-06,2006,1,January,Jan-06,Jan-06
15-Jan-06,2006,1,January,Jan-06,Jan-06
16-Jan-06,2006,1,January,Jan-06,Jan-06
17-Jan-06,2006,1,January,Jan-06,Jan-06
18-Jan-06,2006,1,January,Jan-06,Jan-06
19-Jan-06,2006,1,January,Jan-06,Jan-06
20-Jan-06,2006,1,January,Jan-06,Jan-06
21-Jan-06,2006,1,January,Jan-06,Jan-06
22-Jan-06,2006,1,January,Jan-06,Jan-06
23-Jan-06,2006,1,January,Jan-06,Jan-06
24-Jan-06,2006,1,January,Jan-06,Jan-06
25-Jan-06,2006,1,January,Jan-06,Jan-06
26-Jan-06,2006,1,January,Jan-06,Jan-06
27-Jan-06,2006,1,January,Jan-06,Jan-06
28-Jan-06,2006,1,January,Jan-06,Jan-06
29-Jan-06,2006,1,January,Jan-06,Jan-06
30-Jan-06,2006,1,January,Jan-06,Jan-06
31-Jan-06,2006,1,January,Jan-06,Jan-06
1-Feb-06,2006,2,February,Feb-06,Feb-06
2-Feb-06,2006,2,February,Feb-06,Feb-06
3-Feb-06,2006,2,February,Feb-06,Feb-06
4-Feb-06,2006,2,February,Feb-06,Feb-06
5-Feb-06,2006,2,February,Feb-06,Feb-06
6-Feb-06,2006,2,February,Feb-06,Feb-06
7-Feb-06,2006,2,February,Feb-06,Feb-06
8-Feb-06,2006,2,February,Feb-06,Feb-06
9-Feb-06,2006,2,February,Feb-06,Feb-06
10-Feb-06,2006,2,February,Feb-06,Feb-06
11-Feb-06,2006,2,February,Feb-06,Feb-06
12-Feb-06,2006,2,February,Feb-06,Feb-06
13-Feb-06,2006,2,February,Feb-06,Feb-06
14-Feb-06,2006,2,February,Feb-06,Feb-06
15-Feb-06,2006,2,February,Feb-06,Feb-06
16-Feb-06,2006,2,February,Feb-06,Feb-06
17-Feb-06,2006,2,February,Feb-06,Feb-06
18-Feb-06,2006,2,February,Feb-06,Feb-06
19-Feb-06,2006,2,February,Feb-06,Feb-06
20-Feb-06,2006,2,February,Feb-06,Feb-06
21-Feb-06,2006,2,February,Feb-06,Feb-06
22-Feb-06,2006,2,February,Feb-06,Feb-06
23-Feb-06,2006,2,February,Feb-06,Feb-06
24-Feb-06,2006,2,February,Feb-06,Feb-06
25-Feb-06,2006,2,February,Feb-06,Feb-06
26-Feb-06,2006,2,February,Feb-06,Feb-06
27-Feb-06,2006,2,February,Feb-06,Feb-06
28-Feb-06,2006,2,February,Feb-06,Feb-06
1-Mar-06,2006,3,March,Mar-06,Mar-06
2-Mar-06,2006,3,March,Mar-06,Mar-06
3-Mar-06,2006,3,March,Mar-06,Mar-06
4-Mar-06,2006,3,March,Mar-06,Mar-06
5-Mar-06,2006,3,March,Mar-06,Mar-06
6-Mar-06,2006,3,March,Mar-06,Mar-06
7-Mar-06,2006,3,March,Mar-06,Mar-06
8-Mar-06,2006,3,March,Mar-06,Mar-06
9-Mar-06,2006,3,March,Mar-06,Mar-06
10-Mar-06,2006,3,March,Mar-06,Mar-06
11-Mar-06,2006,3,March,Mar-06,Mar-06
12-Mar-06,2006,3,March,Mar-06,Mar-06
13-Mar-06,2006,3,March,Mar-06,Mar-06
14-Mar-06,2006,3,March,Mar-06,Mar-06
15-Mar-06,2006,3,March,Mar-06,Mar-06
16-Mar-06,2006,3,March,Mar-06,Mar-06
17-Mar-06,2006,3,March,Mar-06,Mar-06
18-Mar-06,2006,3,March,Mar-06,Mar-06
19-Mar-06,2006,3,March,Mar-06,Mar-06
20-Mar-06,2006,3,March,Mar-06,Mar-06
21-Mar-06,2006,3,March,Mar-06,Mar-06
22-Mar-06,2006,3,March,Mar-06,Mar-06
23-Mar-06,2006,3,March,Mar-06,Mar-06
24-Mar-06,2006,3,March,Mar-06,Mar-06
25-Mar-06,2006,3,March,Mar-06,Mar-06
26-Mar-06,2006,3,March,Mar-06,Mar-06
27-Mar-06,2006,3,March,Mar-06,Mar-06
28-Mar-06,2006,3,March,Mar-06,Mar-06
29-Mar-06,2006,3,March,Mar-06,Mar-06
30-Mar-06,2006,3,March,Mar-06,Mar-06
31-Mar-06,2006,3,March,Mar-06,Mar-06
1-Apr-06,2006,4,April,Apr-06,Apr-06
2-Apr-06,2006,4,April,Apr-06,Apr-06
3-Apr-06,2006,4,April,Apr-06,Apr-06
4-Apr-06,2006,4,April,Apr-06,Apr-06
5-Apr-06,2006,4,April,Apr-06,Apr-06
6-Apr-06,2006,4,April,Apr-06,Apr-06
7-Apr-06,2006,4,April,Apr-06,Apr-06
8-Apr-06,2006,4,April,Apr-06,Apr-06
9-Apr-06,2006,4,April,Apr-06,Apr-06
10-Apr-06,2006,4,April,Apr-06,Apr-06
11-Apr-06,2006,4,April,Apr-06,Apr-06
12-Apr-06,2006,4,April,Apr-06,Apr-06
13-Apr-06,2006,4,April,Apr-06,Apr-06
14-Apr-06,2006,4,April,Apr-06,Apr-06
15-Apr-06,2006,4,April,Apr-06,Apr-06
16-Apr-06,2006,4,April,Apr-06,Apr-06
17-Apr-06,2006,4,April,Apr-06,Apr-06
18-Apr-06,2006,4,April,Apr-06,Apr-06
19-Apr-06,2006,4,April,Apr-06,Apr-06
20-Apr-06,2006,4,April,Apr-06,Apr-06
21-Apr-06,2006,4,April,Apr-06,Apr-06
22-Apr-06,2006,4,April,Apr-06,Apr-06
23-Apr-06,2006,4,April,Apr-06,Apr-06
24-Apr-06,2006,4,April,Apr-06,Apr-06
25-Apr-06,2006,4,April,Apr-06,Apr-06
26-Apr-06,2006,4,April,Apr-06,Apr-06
27-Apr-06,2006,4,April,Apr-06,Apr-06
28-Apr-06,2006,4,April,Apr-06,Apr-06
29-Apr-06,2006,4,April,Apr-06,Apr-06
30-Apr-06,2006,4,April,Apr-06,Apr-06
1-May-06,2006,5,May,May-06,May-06
2-May-06,2006,5,May,May-06,May-06
3-May-06,2006,5,May,May-06,May-06
4-May-06,2006,5,May,May-06,May-06
5-May-06,2006,5,May,May-06,May-06
6-May-06,2006,5,May,May-06,May-06
7-May-06,2006,5,May,May-06,May-06
8-May-06,2006,5,May,May-06,May-06
9-May-06,2006,5,May,May-06,May-06
10-May-06,2006,5,May,May-06,May-06
11-May-06,2006,5,May,May-06,May-06
12-May-06,2006,5,May,May-06,May-06
13-May-06,2006,5,May,May-06,May-06
14-May-06,2006,5,May,May-06,May-06
15-May-06,2006,5,May,May-06,May-06
16-May-06,2006,5,May,May-06,May-06
17-May-06,2006,5,May,May-06,May-06
18-May-06,2006,5,May,May-06,May-06
19-May-06,2006,5,May,May-06,May-06
20-May-06,2006,5,May,May-06,May-06
21-May-06,2006,5,May,May-06,May-06
22-May-06,2006,5,May,May-06,May-06
23-May-06,2006,5,May,May-06,May-06
24-May-06,2006,5,May,May-06,May-06
25-May-06,2006,5,May,May-06,May-06
26-May-06,2006,5,May,May-06,May-06
27-May-06,2006,5,May,May-06,May-06
28-May-06,2006,5,May,May-06,May-06
29-May-06,2006,5,May,May-06,May-06
30-May-06,2006,5,May,May-06,May-06
31-May-06,2006,5,May,May-06,May-06
1-Jun-06,2006,6,June,Jun-06,Jun-06
2-Jun-06,2006,6,June,Jun-06,Jun-06
3-Jun-06,2006,6,June,Jun-06,Jun-06
4-Jun-06,2006,6,June,Jun-06,Jun-06
5-Jun-06,2006,6,June,Jun-06,Jun-06
6-Jun-06,2006,6,June,Jun-06,Jun-06
7-Jun-06,2006,6,June,Jun-06,Jun-06
8-Jun-06,2006,6,June,Jun-06,Jun-06
9-Jun-06,2006,6,June,Jun-06,Jun-06
10-Jun-06,2006,6,June,Jun-06,Jun-06
11-Jun-06,2006,6,June,Jun-06,Jun-06
12-Jun-06,2006,6,June,Jun-06,Jun-06
13-Jun-06,2006,6,June,Jun-06,Jun-06
14-Jun-06,2006,6,June,Jun-06,Jun-06
15-Jun-06,2006,6,June,Jun-06,Jun-06
16-Jun-06,2006,6,June,Jun-06,Jun-06
17-Jun-06,2006,6,June,Jun-06,Jun-06
18-Jun-06,2006,6,June,Jun-06,Jun-06
19-Jun-06,2006,6,June,Jun-06,Jun-06
20-Jun-06,2006,6,June,Jun-06,Jun-06
21-Jun-06,2006,6,June,Jun-06,Jun-06
22-Jun-06,2006,6,June,Jun-06,Jun-06
23-Jun-06,2006,6,June,Jun-06,Jun-06
24-Jun-06,2006,6,June,Jun-06,Jun-06
25-Jun-06,2006,6,June,Jun-06,Jun-06
26-Jun-06,2006,6,June,Jun-06,Jun-06
27-Jun-06,2006,6,June,Jun-06,Jun-06
28-Jun-06,2006,6,June,Jun-06,Jun-06
29-Jun-06,2006,6,June,Jun-06,Jun-06
30-Jun-06,2006,6,June,Jun-06,Jun-06
1-Jul-06,2006,7,July,Jul-06,Jul-06
2-Jul-06,2006,7,July,Jul-06,Jul-06
3-Jul-06,2006,7,July,Jul-06,Jul-06
4-Jul-06,2006,7,July,Jul-06,Jul-06
5-Jul-06,2006,7,July,Jul-06,Jul-06
6-Jul-06,2006,7,July,Jul-06,Jul-06
7-Jul-06,2006,7,July,Jul-06,Jul-06
8-Jul-06,2006,7,July,Jul-06,Jul-06
9-Jul-06,2006,7,July,Jul-06,Jul-06
10-Jul-06,2006,7,July,Jul-06,Jul-06
11-Jul-06,2006,7,July,Jul-06,Jul-06
12-Jul-06,2006,7,July,Jul-06,Jul-06
13-Jul-06,2006,7,July,Jul-06,Jul-06
14-Jul-06,2006,7,July,Jul-06,Jul-06
15-Jul-06,2006,7,July,Jul-06,Jul-06
16-Jul-06,2006,7,July,Jul-06,Jul-06
17-Jul-06,2006,7,July,Jul-06,Jul-06
18-Jul-06,2006,7,July,Jul-06,Jul-06
19-Jul-06,2006,7,July,Jul-06,Jul-06
20-Jul-06,2006,7,July,Jul-06,Jul-06
21-Jul-06,2006,7,July,Jul-06,Jul-06
22-Jul-06,2006,7,July,Jul-06,Jul-06
23-Jul-06,2006,7,July,Jul-06,Jul-06
24-Jul-06,2006,7,July,Jul-06,Jul-06
25-Jul-06,2006,7,July,Jul-06,Jul-06
26-Jul-06,2006,7,July,Jul-06,Jul-06
27-Jul-06,2006,7,July,Jul-06,Jul-06
28-Jul-06,2006,7,July,Jul-06,Jul-06
29-Jul-06,2006,7,July,Jul-06,Jul-06
30-Jul-06,2006,7,July,Jul-06,Jul-06
31-Jul-06,2006,7,July,Jul-06,Jul-06
1-Aug-06,2006,8,August,Aug-06,Aug-06
2-Aug-06,2006,8,August,Aug-06,Aug-06
3-Aug-06,2006,8,August,Aug-06,Aug-06
4-Aug-06,2006,8,August,Aug-06,Aug-06
5-Aug-06,2006,8,August,Aug-06,Aug-06
6-Aug-06,2006,8,August,Aug-06,Aug-06
7-Aug-06,2006,8,August,Aug-06,Aug-06
8-Aug-06,2006,8,August,Aug-06,Aug-06
9-Aug-06,2006,8,August,Aug-06,Aug-06
10-Aug-06,2006,8,August,Aug-06,Aug-06
11-Aug-06,2006,8,August,Aug-06,Aug-06
12-Aug-06,2006,8,August,Aug-06,Aug-06
13-Aug-06,2006,8,August,Aug-06,Aug-06
14-Aug-06,2006,8,August,Aug-06,Aug-06
15-Aug-06,2006,8,August,Aug-06,Aug-06
16-Aug-06,2006,8,August,Aug-06,Aug-06
17-Aug-06,2006,8,August,Aug-06,Aug-06
18-Aug-06,2006,8,August,Aug-06,Aug-06
19-Aug-06,2006,8,August,Aug-06,Aug-06
20-Aug-06,2006,8,August,Aug-06,Aug-06
21-Aug-06,2006,8,August,Aug-06,Aug-06
22-Aug-06,2006,8,August,Aug-06,Aug-06
23-Aug-06,2006,8,August,Aug-06,Aug-06
24-Aug-06,2006,8,August,Aug-06,Aug-06
25-Aug-06,2006,8,August,Aug-06,Aug-06
26-Aug-06,2006,8,August,Aug-06,Aug-06
27-Aug-06,2006,8,August,Aug-06,Aug-06
28-Aug-06,2006,8,August,Aug-06,Aug-06
29-Aug-06,2006,8,August,Aug-06,Aug-06
30-Aug-06,2006,8,August,Aug-06,Aug-06
31-Aug-06,2006,8,August,Aug-06,Aug-06
1-Sep-06,2006,9,September,Sep-06,Sep-06
2-Sep-06,2006,9,September,Sep-06,Sep-06
3-Sep-06,2006,9,September,Sep-06,Sep-06
4-Sep-06,2006,9,September,Sep-06,Sep-06
5-Sep-06,2006,9,September,Sep-06,Sep-06
6-Sep-06,2006,9,September,Sep-06,Sep-06
7-Sep-06,2006,9,September,Sep-06,Sep-06
8-Sep-06,2006,9,September,Sep-06,Sep-06
9-Sep-06,2006,9,September,Sep-06,Sep-06
10-Sep-06,2006,9,September,Sep-06,Sep-06
11-Sep-06,2006,9,September,Sep-06,Sep-06
12-Sep-06,2006,9,September,Sep-06,Sep-06
13-Sep-06,2006,9,September,Sep-06,Sep-06
14-Sep-06,2006,9,September,Sep-06,Sep-06
15-Sep-06,2006,9,September,Sep-06,Sep-06
16-Sep-06,2006,9,September,Sep-06,Sep-06
17-Sep-06,2006,9,September,Sep-06,Sep-06
18-Sep-06,2006,9,September,Sep-06,Sep-06
19-Sep-06,2006,9,September,Sep-06,Sep-06
20-Sep-06,2006,9,September,Sep-06,Sep-06
21-Sep-06,2006,9,September,Sep-06,Sep-06
22-Sep-06,2006,9,September,Sep-06,Sep-06
23-Sep-06,2006,9,September,Sep-06,Sep-06
24-Sep-06,2006,9,September,Sep-06,Sep-06
25-Sep-06,2006,9,September,Sep-06,Sep-06
26-Sep-06,2006,9,September,Sep-06,Sep-06
27-Sep-06,2006,9,September,Sep-06,Sep-06
28-Sep-06,2006,9,September,Sep-06,Sep-06
29-Sep-06,2006,9,September,Sep-06,Sep-06
30-Sep-06,2006,9,September,Sep-06,Sep-06
1-Oct-06,2006,10,October,Oct-06,Oct-06
2-Oct-06,2006,10,October,Oct-06,Oct-06
3-Oct-06,2006,10,October,Oct-06,Oct-06
4-Oct-06,2006,10,October,Oct-06,Oct-06
5-Oct-06,2006,10,October,Oct-06,Oct-06
6-Oct-06,2006,10,October,Oct-06,Oct-06
7-Oct-06,2006,10,October,Oct-06,Oct-06
8-Oct-06,2006,10,October,Oct-06,Oct-06
9-Oct-06,2006,10,October,Oct-06,Oct-06
10-Oct-06,2006,10,October,Oct-06,Oct-06
11-Oct-06,2006,10,October,Oct-06,Oct-06
12-Oct-06,2006,10,October,Oct-06,Oct-06
13-Oct-06,2006,10,October,Oct-06,Oct-06
14-Oct-06,2006,10,October,Oct-06,Oct-06
15-Oct-06,2006,10,October,Oct-06,Oct-06
16-Oct-06,2006,10,October,Oct-06,Oct-06
17-Oct-06,2006,10,October,Oct-06,Oct-06
18-Oct-06,2006,10,October,Oct-06,Oct-06
19-Oct-06,2006,10,October,Oct-06,Oct-06
20-Oct-06,2006,10,October,Oct-06,Oct-06
21-Oct-06,2006,10,October,Oct-06,Oct-06
22-Oct-06,2006,10,October,Oct-06,Oct-06
23-Oct-06,2006,10,October,Oct-06,Oct-06
24-Oct-06,2006,10,October,Oct-06,Oct-06
25-Oct-06,2006,10,October,Oct-06,Oct-06
26-Oct-06,2006,10,October,Oct-06,Oct-06
27-Oct-06,2006,10,October,Oct-06,Oct-06
28-Oct-06,2006,10,October,Oct-06,Oct-06
29-Oct-06,2006,10,October,Oct-06,Oct-06
30-Oct-06,2006,10,October,Oct-06,Oct-06
31-Oct-06,2006,10,October,Oct-06,Oct-06
1-Nov-06,2006,11,November,Nov-06,Nov-06
2-Nov-06,2006,11,November,Nov-06,Nov-06
3-Nov-06,2006,11,November,Nov-06,Nov-06
4-Nov-06,2006,11,November,Nov-06,Nov-06
5-Nov-06,2006,11,November,Nov-06,Nov-06
6-Nov-06,2006,11,November,Nov-06,Nov-06
7-Nov-06,2006,11,November,Nov-06,Nov-06
8-Nov-06,2006,11,November,Nov-06,Nov-06
9-Nov-06,2006,11,November,Nov-06,Nov-06
10-Nov-06,2006,11,November,Nov-06,Nov-06
11-Nov-06,2006,11,November,Nov-06,Nov-06
12-Nov-06,2006,11,November,Nov-06,Nov-06
13-Nov-06,2006,11,November,Nov-06,Nov-06
14-Nov-06,2006,11,November,Nov-06,Nov-06
15-Nov-06,2006,11,November,Nov-06,Nov-06
16-Nov-06,2006,11,November,Nov-06,Nov-06
17-Nov-06,2006,11,November,Nov-06,Nov-06
18-Nov-06,2006,11,November,Nov-06,Nov-06
19-Nov-06,2006,11,November,Nov-06,Nov-06
20-Nov-06,2006,11,November,Nov-06,Nov-06
21-Nov-06,2006,11,November,Nov-06,Nov-06
22-Nov-06,2006,11,November,Nov-06,Nov-06
23-Nov-06,2006,11,November,Nov-06,Nov-06
24-Nov-06,2006,11,November,Nov-06,Nov-06
25-Nov-06,2006,11,November,Nov-06,Nov-06
26-Nov-06,2006,11,November,Nov-06,Nov-06
27-Nov-06,2006,11,November,Nov-06,Nov-06
28-Nov-06,2006,11,November,Nov-06,Nov-06
29-Nov-06,2006,11,November,Nov-06,Nov-06
30-Nov-06,2006,11,November,Nov-06,Nov-06
1-Dec-06,2006,12,December,Dec-06,Dec-06
2-Dec-06,2006,12,December,Dec-06,Dec-06
3-Dec-06,2006,12,December,Dec-06,Dec-06
4-Dec-06,2006,12,December,Dec-06,Dec-06
5-Dec-06,2006,12,December,Dec-06,Dec-06
6-Dec-06,2006,12,December,Dec-06,Dec-06
7-Dec-06,2006,12,December,Dec-06,Dec-06
8-Dec-06,2006,12,December,Dec-06,Dec-06
9-Dec-06,2006,12,December,Dec-06,Dec-06
10-Dec-06,2006,12,December,Dec-06,Dec-06
11-Dec-06,2006,12,December,Dec-06,Dec-06
12-Dec-06,2006,12,December,Dec-06,Dec-06
13-Dec-06,2006,12,December,Dec-06,Dec-06
14-Dec-06,2006,12,December,Dec-06,Dec-06
15-Dec-06,2006,12,December,Dec-06,Dec-06
16-Dec-06,2006,12,December,Dec-06,Dec-06
17-Dec-06,2006,12,December,Dec-06,Dec-06
18-Dec-06,2006,12,December,Dec-06,Dec-06
19-Dec-06,2006,12,December,Dec-06,Dec-06
20-Dec-06,2006,12,December,Dec-06,Dec-06
21-Dec-06,2006,12,December,Dec-06,Dec-06
22-Dec-06,2006,12,December,Dec-06,Dec-06
23-Dec-06,2006,12,December,Dec-06,Dec-06
24-Dec-06,2006,12,December,Dec-06,Dec-06
25-Dec-06,2006,12,December,Dec-06,Dec-06
26-Dec-06,2006,12,December,Dec-06,Dec-06
27-Dec-06,2006,12,December,Dec-06,Dec-06
28-Dec-06,2006,12,December,Dec-06,Dec-06
29-Dec-06,2006,12,December,Dec-06,Dec-06
30-Dec-06,2006,12,December,Dec-06,Dec-06
31-Dec-06,2006,12,December,Dec-06,Dec-06
1-Jan-07,2007,1,January,Jan-07,Jan-07
2-Jan-07,2007,1,January,Jan-07,Jan-07
3-Jan-07,2007,1,January,Jan-07,Jan-07
4-Jan-07,2007,1,January,Jan-07,Jan-07
5-Jan-07,2007,1,January,Jan-07,Jan-07
6-Jan-07,2007,1,January,Jan-07,Jan-07
7-Jan-07,2007,1,January,Jan-07,Jan-07
8-Jan-07,2007,1,January,Jan-07,Jan-07
9-Jan-07,2007,1,January,Jan-07,Jan-07
10-Jan-07,2007,1,January,Jan-07,Jan-07
11-Jan-07,2007,1,January,Jan-07,Jan-07
12-Jan-07,2007,1,January,Jan-07,Jan-07
13-Jan-07,2007,1,January,Jan-07,Jan-07
14-Jan-07,2007,1,January,Jan-07,Jan-07
15-Jan-07,2007,1,January,Jan-07,Jan-07
16-Jan-07,2007,1,January,Jan-07,Jan-07
17-Jan-07,2007,1,January,Jan-07,Jan-07
18-Jan-07,2007,1,January,Jan-07,Jan-07
19-Jan-07,2007,1,January,Jan-07,Jan-07
20-Jan-07,2007,1,January,Jan-07,Jan-07
21-Jan-07,2007,1,January,Jan-07,Jan-07
22-Jan-07,2007,1,January,Jan-07,Jan-07
23-Jan-07,2007,1,January,Jan-07,Jan-07
24-Jan-07,2007,1,January,Jan-07,Jan-07
25-Jan-07,2007,1,January,Jan-07,Jan-07
26-Jan-07,2007,1,January,Jan-07,Jan-07
27-Jan-07,2007,1,January,Jan-07,Jan-07
28-Jan-07,2007,1,January,Jan-07,Jan-07
29-Jan-07,2007,1,January,Jan-07,Jan-07
30-Jan-07,2007,1,January,Jan-07,Jan-07
31-Jan-07,2007,1,January,Jan-07,Jan-07
1-Feb-07,2007,2,February,Feb-07,Feb-07
2-Feb-07,2007,2,February,Feb-07,Feb-07
3-Feb-07,2007,2,February,Feb-07,Feb-07
4-Feb-07,2007,2,February,Feb-07,Feb-07
5-Feb-07,2007,2,February,Feb-07,Feb-07
6-Feb-07,2007,2,February,Feb-07,Feb-07
7-Feb-07,2007,2,February,Feb-07,Feb-07
8-Feb-07,2007,2,February,Feb-07,Feb-07
9-Feb-07,2007,2,February,Feb-07,Feb-07
10-Feb-07,2007,2,February,Feb-07,Feb-07
11-Feb-07,2007,2,February,Feb-07,Feb-07
12-Feb-07,2007,2,February,Feb-07,Feb-07
13-Feb-07,2007,2,February,Feb-07,Feb-07
14-Feb-07,2007,2,February,Feb-07,Feb-07
15-Feb-07,2007,2,February,Feb-07,Feb-07
16-Feb-07,2007,2,February,Feb-07,Feb-07
17-Feb-07,2007,2,February,Feb-07,Feb-07
18-Feb-07,2007,2,February,Feb-07,Feb-07
19-Feb-07,2007,2,February,Feb-07,Feb-07
20-Feb-07,2007,2,February,Feb-07,Feb-07
21-Feb-07,2007,2,February,Feb-07,Feb-07
22-Feb-07,2007,2,February,Feb-07,Feb-07
23-Feb-07,2007,2,February,Feb-07,Feb-07
24-Feb-07,2007,2,February,Feb-07,Feb-07
25-Feb-07,2007,2,February,Feb-07,Feb-07
26-Feb-07,2007,2,February,Feb-07,Feb-07
27-Feb-07,2007,2,February,Feb-07,Feb-07
28-Feb-07,2007,2,February,Feb-07,Feb-07
1-Mar-07,2007,3,March,Mar-07,Mar-07
2-Mar-07,2007,3,March,Mar-07,Mar-07
3-Mar-07,2007,3,March,Mar-07,Mar-07
4-Mar-07,2007,3,March,Mar-07,Mar-07
5-Mar-07,2007,3,March,Mar-07,Mar-07
6-Mar-07,2007,3,March,Mar-07,Mar-07
7-Mar-07,2007,3,March,Mar-07,Mar-07
8-Mar-07,2007,3,March,Mar-07,Mar-07
9-Mar-07,2007,3,March,Mar-07,Mar-07
10-Mar-07,2007,3,March,Mar-07,Mar-07
11-Mar-07,2007,3,March,Mar-07,Mar-07
12-Mar-07,2007,3,March,Mar-07,Mar-07
13-Mar-07,2007,3,March,Mar-07,Mar-07
14-Mar-07,2007,3,March,Mar-07,Mar-07
15-Mar-07,2007,3,March,Mar-07,Mar-07
16-Mar-07,2007,3,March,Mar-07,Mar-07
17-Mar-07,2007,3,March,Mar-07,Mar-07
18-Mar-07,2007,3,March,Mar-07,Mar-07
19-Mar-07,2007,3,March,Mar-07,Mar-07
20-Mar-07,2007,3,March,Mar-07,Mar-07
21-Mar-07,2007,3,March,Mar-07,Mar-07
22-Mar-07,2007,3,March,Mar-07,Mar-07
23-Mar-07,2007,3,March,Mar-07,Mar-07
24-Mar-07,2007,3,March,Mar-07,Mar-07
25-Mar-07,2007,3,March,Mar-07,Mar-07
26-Mar-07,2007,3,March,Mar-07,Mar-07
27-Mar-07,2007,3,March,Mar-07,Mar-07
28-Mar-07,2007,3,March,Mar-07,Mar-07
29-Mar-07,2007,3,March,Mar-07,Mar-07
30-Mar-07,2007,3,March,Mar-07,Mar-07
31-Mar-07,2007,3,March,Mar-07,Mar-07
1-Apr-07,2007,4,April,Apr-07,Apr-07
2-Apr-07,2007,4,April,Apr-07,Apr-07
3-Apr-07,2007,4,April,Apr-07,Apr-07
4-Apr-07,2007,4,April,Apr-07,Apr-07
5-Apr-07,2007,4,April,Apr-07,Apr-07
6-Apr-07,2007,4,April,Apr-07,Apr-07
7-Apr-07,2007,4,April,Apr-07,Apr-07
8-Apr-07,2007,4,April,Apr-07,Apr-07
9-Apr-07,2007,4,April,Apr-07,Apr-07
10-Apr-07,2007,4,April,Apr-07,Apr-07
11-Apr-07,2007,4,April,Apr-07,Apr-07
12-Apr-07,2007,4,April,Apr-07,Apr-07
13-Apr-07,2007,4,April,Apr-07,Apr-07
14-Apr-07,2007,4,April,Apr-07,Apr-07
15-Apr-07,2007,4,April,Apr-07,Apr-07
16-Apr-07,2007,4,April,Apr-07,Apr-07
17-Apr-07,2007,4,April,Apr-07,Apr-07
